,County Name,Date Local,Month,AQI,Category,Latitude,Longitude,AQI_so2,Arithmetic Mean_so2,1st Max Value_so2,AQI_no2,Arithmetic Mean_no2,1st Max Value_no2,AQI_co,Arithmetic Mean_co,1st Max Value_co,AQI_ozone,Arithmetic Mean_ozone,1st Max Value_ozone,Arithmetic Mean_temp,1st Max Value_temp,Arithmetic Mean_wind,1st Max Value_wind
340,Fresno,2020-12-16,12,115,Unhealthy for Sensitive Groups,36.710833,-119.7775,0.0,0.1770835,0.3,30.833333333333332,17.816485666666665,33.25,14.0,0.7708743333333333,1.3301666666666667,18.285714285714285,0.012184857142857141,0.019714285714285715,68.0091145625,155.0375,68.0091145625,155.0375
341,Fresno,2020-12-17,12,82,Moderate,36.710833,-119.7775,0.0,0.018750000000000003,0.1,20.833333333333332,12.784951,22.433333333333334,7.666666666666667,0.3729278333333333,0.6476666666666667,26.142857142857142,0.016983142857142856,0.028285714285714286,114.69192699999999,176.98125,114.69192699999999,176.98125
342,Fresno,2020-12-18,12,82,Moderate,36.710833,-119.7775,0.0,0.056211,0.25,21.333333333333332,15.151841666666668,23.333333333333332,12.333333333333334,0.5737391666666667,1.2541666666666667,14.285714285714286,0.0076217142857142855,0.015428571428571429,88.315885375,166.89375,88.315885375,166.89375
343,Fresno,2020-12-19,12,98,Moderate,36.78538,-119.77321,0.0,0.09375,0.3,21.166666666666668,13.944243833333333,22.633333333333336,14.0,0.6449873333333334,1.2696666666666667,18.571428571428573,0.010378142857142858,0.019999999999999997,93.83385425,167.3,93.83385425,167.3
344,Fresno,2020-12-20,12,93,Moderate,36.819449,-119.716433,0.0,0.0229165,0.1,20.166666666666668,14.632328666666666,21.55,9.0,0.5921093333333333,0.835,8.428571428571429,0.005176571428571428,0.008857142857142857,79.70520825,172.7125,79.70520825,172.7125
345,Fresno,2020-12-21,12,83,Moderate,36.710833,-119.7775,0.0,0.00625,0.05,23.5,16.487870333333333,25.55,9.0,0.5883783333333333,0.8039999999999999,10.0,0.008260714285714286,0.010857142857142857,99.49218743750001,176.36875,99.49218743750001,176.36875
346,Fresno,2020-12-22,12,60,Moderate,36.710833,-119.7775,0.0,0.0,0.0,12.833333333333334,10.150668,14.333333333333334,4.666666666666667,0.35571766666666665,0.455,11.857142857142858,0.010019285714285715,0.013,118.402604125,175.0,118.402604125,175.0
347,Fresno,2020-12-23,12,84,Moderate,36.819449,-119.716433,0.0,0.0375,0.2,21.333333333333332,12.642514833333331,22.933333333333334,9.0,0.4521115,0.9175,17.285714285714285,0.009445428571428572,0.01842857142857143,75.451823,165.25,75.451823,165.25
348,Fresno,2020-12-24,12,97,Moderate,36.710833,-119.7775,0.0,0.1041665,0.25,25.166666666666668,15.790470833333336,27.2,10.666666666666666,0.6635728333333334,1.0388333333333335,8.285714285714286,0.005570571428571429,0.008857142857142857,102.658854125,179.68125,102.658854125,179.68125
349,Fresno,2020-12-25,12,90,Moderate,36.710833,-119.7775,0.0,0.1125,0.25,22.5,14.516546,24.133333333333336,9.333333333333334,0.5193956666666667,0.903,16.714285714285715,0.013235142857142859,0.018,58.777604124999996,139.25,58.777604124999996,139.25
350,Fresno,2020-12-26,12,51,Moderate,36.634225,-120.382331,0.0,0.0166665,0.15000000000000002,15.333333333333334,8.445103166666668,16.916666666666668,6.333333333333333,0.2862915,0.5341666666666667,29.714285714285715,0.02142842857142857,0.032,125.25989581249999,178.9625,125.25989581249999,178.9625
351,Fresno,2020-12-27,12,58,Moderate,36.78538,-119.77321,0.0,0.0458335,0.1,19.5,12.6292655,21.083333333333332,6.333333333333333,0.3738341666666667,0.6126666666666667,26.857142857142858,0.021252285714285717,0.028999999999999998,66.505468625,139.6625,66.505468625,139.6625
352,Fresno,2020-12-28,12,39,Good,36.985119,-119.658339,0.0,0.0083335,0.05,16.0,8.590627666666668,17.900000000000002,5.666666666666667,0.27180983333333336,0.4996666666666667,31.571428571428573,0.021465285714285715,0.034,95.9875,169.35,95.9875,169.35
353,Fresno,2020-12-29,12,64,Moderate,36.78538,-119.77321,0.0,0.069876,0.25,25.333333333333332,14.579800666666666,27.433333333333337,8.333333333333334,0.4780661666666666,0.9008333333333334,22.571428571428573,0.012941142857142858,0.02442857142857143,98.3421875625,172.6375,98.3421875625,172.6375
354,Fresno,2020-12-30,12,79,Moderate,36.78538,-119.77321,0.0,0.0854165,0.15000000000000002,27.166666666666668,15.676676666666665,29.333333333333332,9.333333333333334,0.489989,0.8658333333333333,22.0,0.012675714285714287,0.023857142857142855,59.422284312500004,119.525,59.422284312500004,119.525
355,Fresno,2020-12-31,12,76,Moderate,36.710833,-119.7775,0.0,0.0041665,0.05,16.666666666666668,10.969565166666667,18.099999999999998,8.0,0.3578963333333333,0.695,18.142857142857142,0.014964142857142858,0.01942857142857143,104.1361978125,174.475,104.1361978125,174.475
356,Imperial,2020-01-01,1,75,Moderate,32.67618,-115.48307,0.0,0.095031,0.35,20.0,10.7608695,21.95,6.0,0.3685435,0.8245,31.333333333333332,0.01898,0.03366666666666667,95.9,181.35,95.9,181.35
